
================================================================================
[2026-09-08 07:15:06] Starting GeoMind Continuous Memory Monitor (Interval: 10s)
================================================================================
[2026-09-08 07:15:06] Hooked geomind PID 22392 | Initial WS: 111.55 MB | Initial Commit: 113.16 MB
[2026-09-08 07:15:07] PID: 22392 | WS: 111.55 MB (dWS: 0 MB) | Commit: 113.16 MB (dPM: 0 MB) | VM: 4321.21 MB | CPU: 126.2s | SysFreeVM: 103735 MB | Ckpt: 50MB at 07:14:26
[2026-09-08 13:12:28] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21411.6s | SysFreeVM: 104086 MB | No ckpt change
[2026-09-08 13:12:38] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21421.8s | SysFreeVM: 104179 MB | No ckpt change
[2026-09-08 13:12:48] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21432s | SysFreeVM: 104166 MB | No ckpt change
[2026-09-08 13:12:58] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21442.2s | SysFreeVM: 104171 MB | No ckpt change
[2026-09-08 13:13:09] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21452.4s | SysFreeVM: 104148 MB | Ckpt: 50MB at 13:12:58
[2026-09-08 13:13:19] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21462.7s | SysFreeVM: 104156 MB | No ckpt change
[2026-09-08 13:13:29] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21472.8s | SysFreeVM: 104143 MB | No ckpt change
[2026-09-08 13:13:39] PID: 22392 | WS: 116.34 MB (dWS: 4.79 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21483s | SysFreeVM: 104123 MB | No ckpt change
[2026-09-08 13:13:50] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21493.2s | SysFreeVM: 104146 MB | Ckpt: 50MB at 13:13:41
[2026-09-08 13:14:00] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21503.5s | SysFreeVM: 104107 MB | No ckpt change
[2026-09-08 13:14:10] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21513.7s | SysFreeVM: 104141 MB | No ckpt change
[2026-09-08 13:14:20] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21523.9s | SysFreeVM: 104130 MB | No ckpt change
[2026-09-08 13:14:31] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21533.9s | SysFreeVM: 104131 MB | Ckpt: 50MB at 13:14:23
[2026-09-08 13:14:41] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21544.1s | SysFreeVM: 104116 MB | No ckpt change
[2026-09-08 13:14:51] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21554.4s | SysFreeVM: 104153 MB | No ckpt change
[2026-09-08 13:15:02] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21564.5s | SysFreeVM: 104189 MB | No ckpt change
[2026-09-08 13:15:12] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21574.7s | SysFreeVM: 104171 MB | Ckpt: 50MB at 13:15:05
[2026-09-08 13:15:22] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21584.9s | SysFreeVM: 104168 MB | No ckpt change
[2026-09-08 13:15:32] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21595.1s | SysFreeVM: 104160 MB | No ckpt change
[2026-09-08 13:15:43] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21605.3s | SysFreeVM: 104145 MB | No ckpt change
[2026-09-08 13:15:53] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21615.4s | SysFreeVM: 104193 MB | Ckpt: 50MB at 13:15:48
[2026-09-08 13:16:03] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21625.7s | SysFreeVM: 104174 MB | No ckpt change
[2026-09-08 13:16:13] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21635.8s | SysFreeVM: 104178 MB | No ckpt change
[2026-09-08 13:16:24] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21646s | SysFreeVM: 104171 MB | No ckpt change
[2026-09-08 13:16:34] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21656.2s | SysFreeVM: 104146 MB | Ckpt: 50MB at 13:16:30
[2026-09-08 13:16:44] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21666.4s | SysFreeVM: 104156 MB | No ckpt change
[2026-09-08 13:16:54] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21676.5s | SysFreeVM: 104143 MB | No ckpt change
[2026-09-08 13:17:05] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21686.6s | SysFreeVM: 104170 MB | No ckpt change
[2026-09-08 13:17:15] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21696.8s | SysFreeVM: 104185 MB | Ckpt: 50MB at 13:17:12
[2026-09-08 13:17:25] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21706.9s | SysFreeVM: 104186 MB | No ckpt change
[2026-09-08 13:17:35] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21717.1s | SysFreeVM: 104179 MB | No ckpt change
[2026-09-08 13:17:45] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21727.3s | SysFreeVM: 104167 MB | No ckpt change
[2026-09-08 13:17:56] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21737.4s | SysFreeVM: 104185 MB | Ckpt: 50MB at 13:17:55
[2026-09-08 13:18:06] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21747.4s | SysFreeVM: 104174 MB | No ckpt change
[2026-09-08 13:18:16] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21757.6s | SysFreeVM: 104156 MB | No ckpt change
[2026-09-08 13:18:26] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21767.8s | SysFreeVM: 104147 MB | No ckpt change
[2026-09-08 13:18:36] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21778s | SysFreeVM: 104132 MB | No ckpt change
[2026-09-08 13:18:47] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21788s | SysFreeVM: 104148 MB | Ckpt: 50MB at 13:18:37
[2026-09-08 13:18:57] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21798.2s | SysFreeVM: 104159 MB | No ckpt change
[2026-09-08 13:19:07] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21808.4s | SysFreeVM: 104188 MB | No ckpt change
[2026-09-08 13:19:17] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21818.6s | SysFreeVM: 104197 MB | No ckpt change
[2026-09-08 13:19:28] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21828.7s | SysFreeVM: 104167 MB | Ckpt: 50MB at 13:19:19
[2026-09-08 13:19:38] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21838.9s | SysFreeVM: 104157 MB | No ckpt change
[2026-09-08 13:19:48] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21849.1s | SysFreeVM: 104153 MB | No ckpt change
[2026-09-08 13:19:58] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21859.2s | SysFreeVM: 104201 MB | No ckpt change
[2026-09-08 13:20:09] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21869.3s | SysFreeVM: 104183 MB | Ckpt: 50MB at 13:20:02
[2026-09-08 13:20:19] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21879.5s | SysFreeVM: 104165 MB | No ckpt change
[2026-09-08 13:20:29] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21889.6s | SysFreeVM: 104169 MB | No ckpt change
[2026-09-08 13:20:39] PID: 22392 | WS: 116.35 MB (dWS: 4.8 MB) | Commit: 117.83 MB (dPM: 4.67 MB) | VM: 4329.3 MB | CPU: 21899.8s | SysFreeVM: 104171 MB | No ckpt change
[2026-09-08 13:20:50] PID: 22392 | WS: 116.5 MB (dWS: 4.95 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21909.9s | SysFreeVM: 104136 MB | Ckpt: 50MB at 13:20:44
[2026-09-08 13:21:00] PID: 22392 | WS: 116.5 MB (dWS: 4.95 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21920.1s | SysFreeVM: 104173 MB | No ckpt change
[2026-09-08 13:21:10] PID: 22392 | WS: 116.5 MB (dWS: 4.95 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21930.3s | SysFreeVM: 104196 MB | No ckpt change
[2026-09-08 13:21:20] PID: 22392 | WS: 116.5 MB (dWS: 4.95 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21940.5s | SysFreeVM: 104202 MB | No ckpt change
[2026-09-08 13:21:31] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21950.6s | SysFreeVM: 104168 MB | Ckpt: 50MB at 13:21:26
[2026-09-08 13:21:41] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21960.8s | SysFreeVM: 104149 MB | No ckpt change
[2026-09-08 13:21:51] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21970.9s | SysFreeVM: 104165 MB | No ckpt change
[2026-09-08 13:22:01] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21981.1s | SysFreeVM: 104150 MB | No ckpt change
[2026-09-08 13:22:12] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 21991.2s | SysFreeVM: 104184 MB | Ckpt: 50MB at 13:22:09
[2026-09-08 13:22:22] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22001.4s | SysFreeVM: 104188 MB | No ckpt change
[2026-09-08 13:22:32] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22011.6s | SysFreeVM: 104163 MB | No ckpt change
[2026-09-08 13:22:42] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22021.7s | SysFreeVM: 104198 MB | No ckpt change
[2026-09-08 13:22:53] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22031.8s | SysFreeVM: 104181 MB | Ckpt: 50MB at 13:22:51
[2026-09-08 13:23:03] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22042s | SysFreeVM: 104148 MB | No ckpt change
[2026-09-08 13:23:13] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22052.2s | SysFreeVM: 104157 MB | No ckpt change
[2026-09-08 13:23:23] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22062.4s | SysFreeVM: 104204 MB | No ckpt change
[2026-09-08 13:23:34] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22072.6s | SysFreeVM: 104172 MB | No ckpt change
[2026-09-08 13:23:44] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22082.8s | SysFreeVM: 104157 MB | Ckpt: 50MB at 13:23:33
[2026-09-08 13:23:54] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22093s | SysFreeVM: 104140 MB | No ckpt change
[2026-09-08 13:24:04] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22103.3s | SysFreeVM: 104147 MB | No ckpt change
[2026-09-08 13:24:15] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22113.4s | SysFreeVM: 104175 MB | No ckpt change
[2026-09-08 13:24:25] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22123.6s | SysFreeVM: 104182 MB | Ckpt: 50MB at 13:24:16
[2026-09-08 13:24:35] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22133.7s | SysFreeVM: 104199 MB | No ckpt change
[2026-09-08 13:24:45] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22143.9s | SysFreeVM: 104219 MB | No ckpt change
[2026-09-08 13:24:56] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22154s | SysFreeVM: 104215 MB | No ckpt change
[2026-09-08 13:25:06] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22164.1s | SysFreeVM: 104169 MB | Ckpt: 50MB at 13:24:58
[2026-09-08 13:25:16] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22174.2s | SysFreeVM: 104200 MB | No ckpt change
[2026-09-08 13:25:26] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22184.4s | SysFreeVM: 104181 MB | No ckpt change
[2026-09-08 13:25:37] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22194.6s | SysFreeVM: 104193 MB | No ckpt change
[2026-09-08 13:25:47] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22204.8s | SysFreeVM: 104188 MB | Ckpt: 50MB at 13:25:40
[2026-09-08 13:25:57] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22214.9s | SysFreeVM: 104207 MB | No ckpt change
[2026-09-08 13:26:07] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22225.2s | SysFreeVM: 104206 MB | No ckpt change
[2026-09-08 13:26:18] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22235.3s | SysFreeVM: 104180 MB | No ckpt change
[2026-09-08 13:26:28] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22245.4s | SysFreeVM: 104176 MB | Ckpt: 50MB at 13:26:23
[2026-09-08 13:26:38] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22255.6s | SysFreeVM: 104160 MB | No ckpt change
[2026-09-08 13:26:48] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22265.8s | SysFreeVM: 104162 MB | No ckpt change
[2026-09-08 13:26:59] PID: 22392 | WS: 116.51 MB (dWS: 4.96 MB) | Commit: 118.02 MB (dPM: 4.86 MB) | VM: 4329.3 MB | CPU: 22276s | SysFreeVM: 104224 MB | No ckpt change
[2026-09-08 13:27:09] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22286.2s | SysFreeVM: 104197 MB | Ckpt: 50MB at 13:27:05
[2026-09-08 13:27:19] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22296.4s | SysFreeVM: 104162 MB | No ckpt change
[2026-09-08 13:27:29] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22306.5s | SysFreeVM: 104143 MB | No ckpt change
[2026-09-08 13:27:40] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22316.8s | SysFreeVM: 104161 MB | No ckpt change
[2026-09-08 13:27:50] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22326.9s | SysFreeVM: 104126 MB | Ckpt: 50MB at 13:27:47
[2026-09-08 13:28:00] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22337s | SysFreeVM: 104117 MB | No ckpt change
[2026-09-08 13:28:10] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22347.2s | SysFreeVM: 104201 MB | No ckpt change
[2026-09-08 13:28:20] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22357.4s | SysFreeVM: 104195 MB | No ckpt change
[2026-09-08 13:28:31] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22367.5s | SysFreeVM: 104198 MB | Ckpt: 50MB at 13:28:30
[2026-09-08 13:28:41] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22377.7s | SysFreeVM: 104152 MB | No ckpt change
[2026-09-08 13:28:51] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22387.9s | SysFreeVM: 104137 MB | No ckpt change
[2026-09-08 13:29:01] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22398.1s | SysFreeVM: 104135 MB | No ckpt change
[2026-09-08 13:29:12] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22408.3s | SysFreeVM: 104156 MB | No ckpt change
[2026-09-08 13:29:22] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22418.4s | SysFreeVM: 104165 MB | Ckpt: 50MB at 13:29:12
[2026-09-08 13:29:32] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22428.7s | SysFreeVM: 104176 MB | No ckpt change
[2026-09-08 13:29:42] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22438.9s | SysFreeVM: 104182 MB | No ckpt change
[2026-09-08 13:29:53] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22449s | SysFreeVM: 104195 MB | No ckpt change
[2026-09-08 13:30:03] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22459.2s | SysFreeVM: 104163 MB | Ckpt: 50MB at 13:29:54
[2026-09-08 13:30:13] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22469.4s | SysFreeVM: 104192 MB | No ckpt change
[2026-09-08 13:30:23] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22479.5s | SysFreeVM: 104158 MB | No ckpt change
[2026-09-08 13:30:34] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22489.7s | SysFreeVM: 104147 MB | No ckpt change
[2026-09-08 13:30:44] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22499.9s | SysFreeVM: 104189 MB | Ckpt: 50MB at 13:30:37
[2026-09-08 13:30:54] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22510s | SysFreeVM: 104149 MB | No ckpt change
[2026-09-08 13:31:04] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22520.2s | SysFreeVM: 104093 MB | No ckpt change
[2026-09-08 13:31:15] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22530.4s | SysFreeVM: 104147 MB | No ckpt change
[2026-09-08 13:31:25] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22540.5s | SysFreeVM: 104157 MB | Ckpt: 50MB at 13:31:19
[2026-09-08 13:31:35] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22550.8s | SysFreeVM: 104141 MB | No ckpt change
[2026-09-08 13:31:45] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22560.9s | SysFreeVM: 104208 MB | No ckpt change
[2026-09-08 13:31:56] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22571.1s | SysFreeVM: 104193 MB | No ckpt change
[2026-09-08 13:32:06] PID: 22392 | WS: 116.54 MB (dWS: 4.99 MB) | Commit: 118.09 MB (dPM: 4.93 MB) | VM: 4329.3 MB | CPU: 22581.3s | SysFreeVM: 104169 MB | Ckpt: 50MB at 13:32:02
